Potential energy data
X 71 Y 71 
   15351     15351     15349     15348     15346     15344     15341
   15339
 
   -8218    -14168    -18117    -20507    -21693    -21959    -21533
  -20598    -19297    -17743    -16027    -14217    -12366    -10515
   -8695     -6927     -5226     -3604     -2068      -620       738
    2006      3186      4282      5296      6233      7097      7892
    8622      9292      9906     10468     10981     11450     11878
   12267     12622     12945     13237     13503     13743     13961
   14157     14333     14491     14632     14758     14869     14966
   15051     15124     15186     15238     15281     15317     15345
   15367     15384     15396     15405     15412     15416     15418
   15419     15419     15419     15418     15416     15414     15412
   15410
 
   -8244    -14193    -18142    -20531    -21716    -21982    -21556
  -20620    -19318    -17765    -16048    -14238    -12387    -10536
   -8715     -6946     -5246     -3623     -2087      -639       719
    1988      3169      4265      5279      6217      7081      7876
    8606      9277      9891     10453     10967     11437     11865
   12256     12612     12935     13229     13496     13738     13957
   14155     14333     14494     14637     14766     14880     14981
   15069     15146     15213     15269     15317     15356     15388
   15413     15433     15449     15460     15468     15474     15478
   15480     15481     15481     15481     15480     15478     15477
   15475
 
   -8268    -14216    -18164    -20553    -21737    -22003    -21576
  -20640    -19338    -17784    -16067    -14257    -12405    -10554
   -8733     -6964     -5263     -3641     -2104      -656       703
    1971      3152      4249      5263      6201      7065      7861
    8592      9263      9877     10440     10955     11425     11854
   12245     12601     12926     13221     13489     13732     13952
   14151     14332     14494     14640     14771     14887     14991
   15083     15163     15233     15293     15345     15388     15424
   15453     15476     15494     15508     15518     15526     15531
   15534     15536     15537     15537     15537     15536     15535
   15533
 
   -8289    -14237    -18184    -20573    -21757    -22022    -21595
  -20658    -19356    -17802    -16085    -14274    -12422    -10571
   -8749     -6980     -5279     -3657     -2120      -671       687
    1956      3137      4234      5249      6187      7051      7847
    8578      9249      9864     10428     10943     11413     11843
   12234     12591     12916     13212     13481     13725     13946
   14147     14328     14492     14640     14773     14892     14998
   15092     15175     15248     15312     15367     15413     15453
   15485     15511     15532     15549     15562     15571     15578
   15583     15586     15587     15588     15588     15588     15587
   15586
 
   -8308    -14256    -18203    -20591    -21775    -22039    -21612
  -20675    -19373    -17818    -16101    -14290    -12438    -10586
   -8765     -6995     -5294     -3671     -2134      -685       673
    1942      3124      4220      5236      6174      7038      7834
    8566      9237      9853     10416     10931     11402     11832
   12224     12582     12907     13204     13473     13718     13940
   14142     14324     14489     14638     14773     14893     15002
   15098     15184     15259     15326     15384     15433     15476
   15511     15541     15565     15584     15599     15610     15619
   15625     15629     15632     15634     15635     15635     15634
   15633
 
   -8326    -14273    -18220    -20607    -21791    -22055    -21627
  -20690    -19388    -17833    -16115    -14304    -12452    -10600
   -8778     -7009     -5307     -3685     -2147      -698       660
    1929      3111      4208      5223      6161      7026      7823
    8554      9226      9841     10405     10921     11392     11822
   12215     12573     12899     13196     13466     13711     13934
   14136     14320     14486     14636     14771     14894     15003
   15102     15189     15267     15336     15396     15449     15494
   15532     15565     15591     15613     15631     15644     15655
   15662     15668     15672     15674     15676     15677     15677
   15676
 
   -8342    -14288    -18235    -20622    -21805    -22069    -21641
  -20704    -19401    -17846    -16128    -14317    -12465    -10613
   -8791     -7021     -5320     -3697     -2159      -710       649
    1918      3100      4197      5212      6150      7016      7812
    8544      9215      9831     10395     10911     11382     11813
   12206     12564     12890     13188     13458     13704     13928
   14131     14315     14482     14633     14769     14892     15003
   15103     15192     15272     15343     15405     15460     15508
   15549     15584     15613     15638     15657     15673     15685
   15695     15702     15707     15711     15713     15714     15715
   15715
 
   -8357    -14303    -18249    -20636    -21818    -22082    -21654
  -20717    -19414    -17858    -16140    -14329    -12476    -10624
   -8802     -7033     -5331     -3708     -2170      -721       638
    1907      3089      4186      5202      6140      7006      7802
    8534      9206      9822     10386     10902     11373     11804
   12197     12556     12883     13180     13451     13697     13921
   14125     14310     14477     14629     14766     14890     15002
   15103     15194     15275     15347     15412     15468     15518
   15562     15599     15631     15657     15679     15697     15712
   15723     15731     15738     15742     15746     15748     15749
   15750
 
   -8370    -14315    -18261    -20648    -21830    -22094    -21666
  -20728    -19425    -17870    -16151    -14339    -12487    -10635
   -8813     -7043     -5341     -3718     -2180      -731       628
    1898      3080      4177      5192      6131      6996      7793
    8525      9197      9813     10377     10893     11365     11796
   12189     12548     12875     13173     13444     13691     13915
   14119     14304     14472     14625     14763     14888     15000
   15102     15194     15276     15350     15416     15474     15526
   15571     15610     15644     15673     15697     15717     15734
   15747     15757     15765     15770     15775     15778     15779
   15780
 
   -8382    -14327    -18273    -20659    -21841    -22105    -21676
  -20738    -19435    -17880    -16161    -14349    -12497    -10644
   -8822     -7052     -5350     -3727     -2189      -740       619
    1889      3071      4168      5184      6122      6988      7785
    8517      9189      9805     10369     10886     11358     11789
   12182     12541     12868     13166     13438     13685     13909
   14114     14299     14468     14620     14759     14884     14998
   15101     15193     15276     15351     15418     15478     15531
   15578     15619     15655     15685     15712     15734     15752
   15767     15778     15788     15795     15800     15804     15806
   15808
 
   -8393    -14338    -18283    -20669    -21851    -22114    -21686
  -20748    -19444    -17889    -16170    -14358    -12505    -10653
   -8831     -7061     -5359     -3735     -2197      -748       611
    1881      3063      4160      5176      6115      6980      7777
    8509      9181      9798     10362     10878     11351     11782
   12175     12534     12862     13160     13432     13679     13904
   14108     14294     14463     14616     14755     14881     14995
   15098     15191     15276     15351     15419     15480     15534
   15583     15625     15662     15695     15723     15747     15767
   15783     15796     15807     15816     15822     15827     15830
   15833
 
   -8403    -14347    -18292    -20679    -21860    -22123    -21695
  -20756    -19453    -17897    -16178    -14366    -12513    -10661
   -8838     -7068     -5366     -3743     -2205      -756       604
    1873      3056      4153      5169      6108      6973      7770
    8502      9175      9791     10355     10872     11344     11775
   12169     12528     12856     13154     13426     13673     13898
   14103     14289     14458     14612     14751     14877     14992
   15096     15189     15274     15351     15419     15481     15536
   15586     15629     15668     15702     15731     15757     15778
   15796     15811     15824     15833     15841     15847     15851
   15854
 
   -8412    -14356    -18301    -20687    -21869    -22131    -21702
  -20764    -19460    -17905    -16186    -14373    -12521    -10668
   -8845     -7075     -5373     -3750     -2212      -762       597
    1867      3049      4146      5162      6101      6967      7764
    8496      9168      9785     10349     10866     11338     11769
   12163     12523     12850     13149     13421     13668     13893
   14098     14285     14454     14608     14747     14874     14989
   15093     15187     15272     15349     15419     15481     15537
   15587     15632     15672     15707     15738     15765     15788
   15807     15824     15837     15848     15857     15864     15869
   15873
 
   -8420    -14364    -18309    -20695    -21876    -22139    -21710
  -20771    -19467    -17911    -16193    -14380    -12527    -10674
   -8852     -7082     -5380     -3756     -2218      -768       591
    1861      3043      4140      5156      6095      6961      7758
    8490      9163      9779     10344     10860     11333     11764
   12158     12517     12845     13144     13416     13663     13889
   14094     14280     14450     14604     14744     14870     14986
   15090     15185     15270     15348     15418     15481     15537
   15588     15634     15674     15711     15742     15770     15795
   15816     15833     15848     15861     15871     15879     15885
   15890
 
   -8427    -14371    -18316    -20701    -21883    -22145    -21716
  -20778    -19474    -17918    -16199    -14386    -12533    -10680
   -8858     -7088     -5385     -3762     -2224      -774       585
    1855      3037      4135      5151      6090      6956      7753
    8485      9157      9774     10339     10855     11328     11759
   12153     12513     12840     13139     13411     13659     13884
   14090     14276     14446     14600     14740     14867     14982
   15087     15182     15268     15346     15416     15480     15537
   15588     15635     15676     15713     15746     15775     15800
   15822     15841     15857     15871     15882     15891     15898
   15904
 
   -8434    -14378    -18322    -20708    -21889    -22151    -21722
  -20783    -19479    -17923    -16204    -14392    -12539    -10686
   -8863     -7093     -5391     -3767     -2229      -779       580
    1850      3032      4130      5146      6085      6951      7748
    8480      9153      9769     10334     10851     11323     11755
   12149     12508     12836     13135     13407     13655     13880
   14086     14272     14442     14596     14736     14864     14979
   15084     15179     15266     15344     15414     15478     15536
   15588     15635     15677     15714     15748     15778     15804
   15827     15847     15864     15879     15891     15901     15909
   15916
 
   -8440    -14384    -18328    -20713    -21895    -22157    -21727
  -20789    -19485    -17928    -16209    -14397    -12544    -10691
   -8868     -7098     -5395     -3772     -2233      -784       576
    1846      3028      4125      5142      6081      6946      7743
    8476      9148      9765     10330     10846     11319     11750
   12144     12504     12832     13131     13403     13651     13877
   14082     14269     14439     14593     14733     14861     14976
   15081     15177     15263     15341     15412     15477     15535
   15587     15634     15677     15715     15749     15779     15806
   15830     15851     15869     15885     15898     15909     15919
   15926
 
   -8446    -14389    -18333    -20719    -21900    -22162    -21732
  -20794    -19489    -17933    -16214    -14401    -12548    -10695
   -8872     -7102     -5400     -3776     -2238      -788       571
    1841      3024      4121      5138      6077      6942      7739
    8472      9144      9761     10326     10843     11315     11747
   12141     12500     12828     13127     13399     13647     13873
   14078     14265     14435     14590     14730     14858     14974
   15079     15174     15261     15339     15410     15475     15533
   15586     15633     15676     15715     15750     15780     15808
   15833     15854     15873     15890     15904     15916     15926
   15935
 
 
 
