TITLE     = "Flow in Deep"
VARIABLES = "x" "y" "z" "u" "v" "w"
ZONE T="Rectangular zone"
 X=40, Y=20, Z=10, F=POINT_VECTOR
DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 -5.769E+001 -8.747E+001 0.000E+000 -2.939E-002 1.402E-002 -4.287E-002
 -3.723E+001 -8.747E+001 0.000E+000 -2.702E-002 1.347E-002 -4.775E-002
 -1.677E+001 -8.747E+001 0.000E+000 -2.393E-002 1.245E-002 -5.267E-002
 3.692E+000 -8.747E+001 0.000E+000 -1.935E-002 1.096E-002 -5.736E-002
 2.415E+001 -8.747E+001 0.000E+000 -1.085E-002 9.488E-003 -6.191E-002
 4.462E+001 -8.747E+001 0.000E+000 -1.487E-003 8.243E-003 -6.665E-002
 6.508E+001 -8.747E+001 0.000E+000 1.468E-002 8.251E-003 -7.077E-002
 8.554E+001 -8.747E+001 0.000E+000 4.243E-002 1.017E-002 -7.387E-002
 1.060E+002 -8.747E+001 0.000E+000 7.011E-002 1.236E-002 -7.646E-002
 1.265E+002 -8.747E+001 0.000E+000 8.428E-002 1.450E-002 -7.599E-002
 1.469E+002 -8.747E+001 0.000E+000 8.929E-002 1.637E-002 -7.266E-002
 1.674E+002 -8.747E+001 0.000E+000 9.845E-002 1.733E-002 -6.893E-002
 1.878E+002 -8.747E+001 0.000E+000 1.028E-001 1.777E-002 -6.475E-002
 2.083E+002 -8.747E+001 0.000E+000 1.053E-001 1.760E-002 -6.030E-002
 2.288E+002 -8.747E+001 0.000E+000 1.059E-001 1.677E-002 -5.556E-002
 2.492E+002 -8.747E+001 0.000E+000 1.051E-001 1.577E-002 -5.104E-002
 2.697E+002 -8.747E+001 0.000E+000 1.033E-001 1.476E-002 -4.606E-002
 2.902E+002 -8.747E+001 0.000E+000 1.017E-001 1.360E-002 -4.074E-002
 3.106E+002 -8.747E+001 0.000E+000 9.918E-002 1.271E-002 -3.546E-002
 3.311E+002 -8.747E+001 0.000E+000 8.345E-002 1.258E-002 -3.249E-002
 3.515E+002 -8.747E+001 0.000E+000 5.862E-002 1.248E-002 -2.962E-002
 3.720E+002 -8.747E+001 0.000E+000 3.309E-002 1.232E-002 -2.651E-002
 -4.260E+002 -6.495E+001 0.000E+000 5.995E-003 2.711E-002 -1.484E-002
 -4.055E+002 -6.495E+001 0.000E+000 1.289E-002 2.692E-002 -1.687E-002
 -3.851E+002 -6.495E+001 0.000E+000 1.907E-002 2.596E-002 -1.868E-002
 -3.646E+002 -6.495E+001 0.000E+000 2.382E-002 2.521E-002 -1.967E-002
 -3.442E+002 -6.495E+001 0.000E+000 3.048E-002 2.347E-002 -1.938E-002
 -3.237E+002 -6.495E+001 0.000E+000 3.898E-002 2.106E-002 -1.903E-002
 -3.032E+002 -6.495E+001 0.000E+000 4.247E-002 1.974E-002 -1.923E-002
 -2.828E+002 -6.495E+001 0.000E+000 3.921E-002 1.873E-002 -2.007E-002
 -2.623E+002 -6.495E+001 0.000E+000 2.589E-002 1.869E-002 -2.231E-002
 -2.418E+002 -6.495E+001 0.000E+000 1.134E-002 1.842E-002 -2.478E-002
 -2.214E+002 -6.495E+001 0.000E+000 8.960E-005 1.778E-002 -2.790E-002
 -2.009E+002 -6.495E+001 0.000E+000 -5.556E-003 1.619E-002 -3.153E-002
 -1.805E+002 -6.495E+001 0.000E+000 -1.096E-002 1.470E-002 -3.509E-002
 -1.600E+002 -6.495E+001 0.000E+000 -1.826E-002 1.352E-002 -3.831E-002
 -1.395E+002 -6.495E+001 0.000E+000 -2.572E-002 1.278E-002 -4.061E-002
 -1.191E+002 -6.495E+001 0.000E+000 -2.960E-002 1.295E-002 -4.210E-002
 -9.862E+001 -6.495E+001 0.000E+000 -3.231E-002 1.339E-002 -4.298E-002
 -7.815E+001 -6.495E+001 0.000E+000 -3.084E-002 1.377E-002 -4.601E-002
 -5.769E+001 -6.495E+001 0.000E+000 -2.276E-002 1.348E-002 -5.200E-002
 -3.723E+001 -6.495E+001 0.000E+000 -1.896E-002 1.304E-002 -5.827E-002
 -1.677E+001 -6.495E+001 0.000E+000 -1.323E-002 1.192E-002 -6.540E-002
 3.692E+000 -6.495E+001 0.000E+000 -4.810E-003 1.047E-002 -7.208E-002
 2.415E+001 -6.495E+001 0.000E+000 7.973E-003 9.053E-003 -7.843E-002
 4.462E+001 -6.495E+001 0.000E+000 2.056E-002 7.503E-003 -8.455E-002
 6.508E+001 -6.495E+001 0.000E+000 4.087E-002 7.683E-003 -9.076E-002
 8.554E+001 -6.495E+001 0.000E+000 6.937E-002 9.900E-003 -9.479E-002
 1.060E+002 -6.495E+001 0.000E+000 1.002E-001 1.252E-002 -9.870E-002
 1.265E+002 -6.495E+001 0.000E+000 1.163E-001 1.551E-002 -9.851E-002
 1.469E+002 -6.495E+001 0.000E+000 1.237E-001 1.903E-002 -9.614E-002
 1.674E+002 -6.495E+001 0.000E+000 1.345E-001 2.211E-002 -9.290E-002
 1.878E+002 -6.495E+001 0.000E+000 1.377E-001 2.454E-002 -8.790E-002
 2.083E+002 -6.495E+001 0.000E+000 1.411E-001 2.644E-002 -8.290E-002
 2.288E+002 -6.495E+001 0.000E+000 1.440E-001 2.682E-002 -7.701E-002
 2.492E+002 -6.495E+001 0.000E+000 1.423E-001 2.682E-002 -7.079E-002
 2.697E+002 -6.495E+001 0.000E+000 1.371E-001 2.668E-002 -6.394E-002
 2.902E+002 -6.495E+001 0.000E+000 1.297E-001 2.652E-002 -5.745E-002
 3.106E+002 -6.495E+001 0.000E+000 1.234E-001 2.619E-002 -5.088E-002
 3.311E+002 -6.495E+001 0.000E+000 1.083E-001 2.575E-002 -4.639E-002
 3.515E+002 -6.495E+001 0.000E+000 8.358E-002 2.479E-002 -4.169E-002
 3.720E+002 -6.495E+001 0.000E+000 5.778E-002 2.368E-002 -3.670E-002
 -4.260E+002 -4.242E+001 0.000E+000 -5.615E-003 1.810E-002 -1.297E-002
 -4.055E+002 -4.242E+001 0.000E+000 4.367E-003 1.684E-002 -1.500E-002
 -3.851E+002 -4.242E+001 0.000E+000 1.356E-002 1.528E-002 -1.702E-002
 -3.646E+002 -4.242E+001 0.000E+000 2.025E-002 1.411E-002 -1.820E-002
 -3.442E+002 -4.242E+001 0.000E+000 2.592E-002 1.291E-002 -1.815E-002
 -3.237E+002 -4.242E+001 0.000E+000 3.111E-002 1.167E-002 -1.804E-002
 -3.032E+002 -4.242E+001 0.000E+000 3.399E-002 1.063E-002 -1.830E-002
 -2.828E+002 -4.242E+001 0.000E+000 3.114E-002 1.023E-002 -1.920E-002
 -2.623E+002 -4.242E+001 0.000E+000 1.831E-002 1.051E-002 -2.168E-002
 -2.418E+002 -4.242E+001 0.000E+000 3.796E-003 1.106E-002 -2.436E-002
 -2.214E+002 -4.242E+001 0.000E+000 -6.584E-003 1.090E-002 -2.768E-002
 -2.009E+002 -4.242E+001 0.000E+000 -9.116E-003 9.228E-003 -3.206E-002
 -1.805E+002 -4.242E+001 0.000E+000 -1.110E-002 7.380E-003 -3.655E-002
 -1.600E+002 -4.242E+001 0.000E+000 -1.485E-002 5.490E-003 -4.070E-002
 -1.395E+002 -4.242E+001 0.000E+000 -1.953E-002 4.646E-003 -4.427E-002
 -1.191E+002 -4.242E+001 0.000E+000 -2.225E-002 4.845E-003 -4.703E-002
 -9.862E+001 -4.242E+001 0.000E+000 -2.389E-002 5.160E-003 -4.961E-002
 -7.815E+001 -4.242E+001 0.000E+000 -2.067E-002 5.667E-003 -5.370E-002
 -5.769E+001 -4.242E+001 0.000E+000 -1.066E-002 5.519E-003 -6.084E-002
 -3.723E+001 -4.242E+001 0.000E+000 -4.539E-003 5.113E-003 -6.834E-002
 -1.677E+001 -4.242E+001 0.000E+000 1.947E-003 4.212E-003 -7.660E-002
 3.692E+000 -4.242E+001 0.000E+000 1.266E-002 3.392E-003 -8.453E-002
 2.415E+001 -4.242E+001 0.000E+000 2.894E-002 2.313E-003 -9.200E-002
 4.462E+001 -4.242E+001 0.000E+000 4.405E-002 1.127E-003 -9.958E-002
 6.508E+001 -4.242E+001 0.000E+000 6.277E-002 1.446E-003 -1.059E-001
 8.554E+001 -4.242E+001 0.000E+000 8.904E-002 3.830E-003 -1.105E-001
 1.060E+002 -4.242E+001 0.000E+000 1.175E-001 6.555E-003 -1.150E-001
 1.265E+002 -4.242E+001 0.000E+000 1.335E-001 1.041E-002 -1.161E-001
 1.469E+002 -4.242E+001 0.000E+000 1.392E-001 1.567E-002 -1.142E-001
 1.674E+002 -4.242E+001 0.000E+000 1.491E-001 2.097E-002 -1.118E-001
 1.878E+002 -4.242E+001 0.000E+000 1.538E-001 2.658E-002 -1.079E-001
 2.083E+002 -4.242E+001 0.000E+000 1.594E-001 3.099E-002 -1.027E-001
 2.288E+002 -4.242E+001 0.000E+000 1.649E-001 3.295E-002 -9.656E-002
 2.492E+002 -4.242E+001 0.000E+000 1.645E-001 3.484E-002 -8.968E-002
 2.697E+002 -4.242E+001 0.000E+000 1.558E-001 3.597E-002 -8.183E-002
 2.902E+002 -4.242E+001 0.000E+000 1.444E-001 3.637E-002 -7.338E-002
 3.106E+002 -4.242E+001 0.000E+000 1.357E-001 3.636E-002 -6.547E-002
 3.311E+002 -4.242E+001 0.000E+000 1.224E-001 3.537E-002 -5.930E-002
 3.515E+002 -4.242E+001 0.000E+000 1.042E-001 3.375E-002 -5.269E-002
 3.720E+002 -4.242E+001 0.000E+000 8.100E-002 3.213E-002 -4.587E-002
 -4.260E+002 -1.989E+001 0.000E+000 -1.738E-002 7.209E-003 -1.211E-002
 -4.055E+002 -1.989E+001 0.000E+000 -4.536E-003 5.049E-003 -1.411E-002
 -3.851E+002 -1.989E+001 0.000E+000 6.770E-003 3.739E-003 -1.580E-002
 -3.646E+002 -1.989E+001 0.000E+000 1.510E-002 2.214E-003 -1.701E-002
 -3.442E+002 -1.989E+001 0.000E+000 1.825E-002 2.181E-003 -1.713E-002
 -3.237E+002 -1.989E+001 0.000E+000 2.081E-002 2.723E-003 -1.723E-002
 -3.032E+002 -1.989E+001 0.000E+000 2.266E-002 2.637E-003 -1.759E-002
 -2.828E+002 -1.989E+001 0.000E+000 2.133E-002 2.450E-003 -1.858E-002
 -2.623E+002 -1.989E+001 0.000E+000 1.042E-002 3.244E-003 -2.108E-002
 -2.418E+002 -1.989E+001 0.000E+000 -1.007E-003 3.996E-003 -2.368E-002
 -2.214E+002 -1.989E+001 0.000E+000 -8.847E-003 3.647E-003 -2.696E-002
 -2.009E+002 -1.989E+001 0.000E+000 -8.142E-003 1.189E-003 -3.202E-002
 -1.805E+002 -1.989E+001 0.000E+000 -7.945E-003 -1.504E-003 -3.729E-002
 -1.600E+002 -1.989E+001 0.000E+000 -9.232E-003 -4.611E-003 -4.236E-002
 -1.395E+002 -1.989E+001 0.000E+000 -1.109E-002 -7.669E-003 -4.715E-002
 -1.191E+002 -1.989E+001 0.000E+000 -1.252E-002 -8.027E-003 -5.135E-002
 -9.862E+001 -1.989E+001 0.000E+000 -1.407E-002 -8.571E-003 -5.518E-002
 -7.815E+001 -1.989E+001 0.000E+000 -1.122E-002 -8.932E-003 -6.033E-002
 -5.769E+001 -1.989E+001 0.000E+000 3.077E-004 -9.113E-003 -6.820E-002
 -3.723E+001 -1.989E+001 0.000E+000 5.340E-003 -8.419E-003 -7.652E-002
 -1.677E+001 -1.989E+001 0.000E+000 1.205E-002 -8.281E-003 -8.515E-002
 3.692E+000 -1.989E+001 0.000E+000 2.448E-002 -9.145E-003 -9.419E-002
 2.415E+001 -1.989E+001 0.000E+000 4.292E-002 -8.914E-003 -1.021E-001
 4.462E+001 -1.989E+001 0.000E+000 6.080E-002 -9.016E-003 -1.099E-001
 6.508E+001 -1.989E+001 0.000E+000 7.956E-002 -8.439E-003 -1.167E-001
 8.554E+001 -1.989E+001 0.000E+000 1.029E-001 -6.483E-003 -1.211E-001
 1.060E+002 -1.989E+001 0.000E+000 1.292E-001 -3.121E-003 -1.251E-001
 1.265E+002 -1.989E+001 0.000E+000 1.437E-001 1.333E-003 -1.265E-001
 1.469E+002 -1.989E+001 0.000E+000 1.465E-001 7.074E-003 -1.259E-001
 1.674E+002 -1.989E+001 0.000E+000 1.522E-001 1.472E-002 -1.247E-001
 1.878E+002 -1.989E+001 0.000E+000 1.527E-001 2.232E-002 -1.217E-001
